76	62	0
124	105	0
39	111	0
3	3	0
132	112	0
133	16	0
124	105	0
102	79	0
50	72	0
3	3	0
134	113	0
124	105	0
118	100	0
17	114	0
124	105	0
22	114	0
124	105	0
134	113	0
118	100	0
3	3	0
59	54	0
135	51	0
124	105	0
135	51	0
118	100	0
134	113	0
3	3	0
124	105	0
102	79	0
134	113	0
136	115	0
137	114	0
3	3	0
138	56	0
118	100	0
127	107	0
139	55	0
50	72	0
140	114	0
141	116	0
124	105	0
50	72	0
59	54	0
3	3	0
118	100	0
50	72	0
76	62	0
95	109	0
50	72	0
3	3	0
76	62	0
142	109	0
24	24	0
142	109	0
3	3	0
102	79	0
137	114	0
102	79	0
24	24	0
3	3	0
137	114	0
143	114	0
12	11	0
3	3	0
102	79	0
3	3	0
95	34	0
144	117	0
59	54	0
59	54	0
145	56	0
3	3	0
145	56	0
86	57	0
127	107	0
12	11	0
146	51	0
147	118	0
146	51	0
148	114	0
149	56	0
149	56	0
145	56	0
145	56	0
136	115	0
149	56	0
120	34	0
140	114	0
3	3	0
140	114	0
3	3	0
150	88	0
140	114	0
118	100	0
78	101	0
145	56	0
12	11	0
3	3	0
151	69	0
152	34	0
3	3	0
66	62	0
68	72	0
6	6	0
102	79	0
102	79	0
12	11	0
153	119	0
102	79	0
154	34	0
155	120	0
3	3	0
66	62	0
156	119	0
102	79	0
151	69	0
118	100	0
102	79	0
12	11	0
151	69	0
157	64	0
158	121	0
151	69	0
136	122	0
151	69	0
81	29	0
81	29	0
3	3	0
106	75	0
159	123	0
3	3	0
159	123	0
3	3	0
102	79	0
76	62	0
151	69	0
106	75	0
102	79	0
59	54	0
84	34	0
118	100	0
3	3	0
160	89	0
3	3	0
102	79	0
157	64	0
12	11	0
3	3	0
157	64	0
63	124	0
161	87	0
157	64	0
161	87	0
59	54	0
102	79	0
162	125	0
12	11	0
3	3	0
163	56	0
164	126	0
164	126	0
3	3	0
165	34	0
102	79	0
3	3	0
102	79	0
3	3	0
166	127	0
106	75	0
159	123	0
3	3	0
167	128	0
168	129	0
3	3	0
169	130	0
3	3	0
12	11	0
159	123	0
68	17	0
170	33	0
134	113	0
70	64	0
171	22	0
172	131	0
3	3	0
76	100	0
102	79	0
157	64	0
171	22	0
3	3	0
102	79	0
170	33	0
173	132	0
3	3	0
174	24	0
102	79	0
106	75	0
3	3	0
157	64	0
102	79	0
151	69	0
157	64	0
175	133	0
12	11	0
112	70	0
176	75	0
157	64	0
3	3	0
147	118	0
157	64	0
106	75	0
159	123	0
157	64	0
3	3	0
159	123	0
112	70	0
3	3	0
12	11	0
112	70	0
151	69	0
171	22	0
177	134	0
178	135	0
3	3	0
3	3	0
179	136	0
157	64	0
3	3	0
124	137	0
12	11	0
3	3	0
180	138	0
112	70	0
181	90	0
106	75	0
123	104	0
112	70	0
3	3	0
134	113	0
134	113	0
182	139	0
157	64	0
123	104	0
3	3	0
157	64	0
3	3	0
112	70	0
151	69	0
183	140	0
123	104	0
184	141	0
179	136	0
157	64	0
123	104	0
183	140	0
112	70	0
179	136	0
183	140	0
106	75	0
157	64	0
134	113	0
159	123	0
185	142	0
185	142	0
112	70	0
185	142	0
112	70	0
151	69	0
106	75	0
112	70	0
185	142	0
186	143	0
187	34	0
151	69	0
63	144	0
134	113	0
134	113	0
188	114	0
134	113	0
189	46	0
179	136	0
134	113	0
188	114	0
134	113	0
151	69	0
189	46	0
112	70	0
151	69	0
76	62	0
190	37	0
76	62	0
188	114	0
76	62	0
151	69	0
191	8	0
75	69	0
112	70	0
182	139	0
112	70	0
157	64	0
192	145	0
189	46	0
182	139	0
193	146	0
194	15	0
185	142	0
195	147	0
194	15	0
191	8	0
185	142	0
95	66	0
191	8	0
194	15	0
185	142	0
76	62	0
196	33	0
197	148	0
198	51	0
199	142	0
200	149	0
201	34	0
202	119	0
24	24	0
196	33	0
106	75	0
198	114	0
196	33	0
185	142	0
199	142	0
203	32	0
191	8	0
169	150	0
204	151	0
157	64	0
203	32	0
204	151	0
205	152	0
206	153	0
203	32	0
106	75	0
203	32	0
204	151	0
207	67	0
204	151	0
24	24	0
208	154	0
209	155	0
210	156	0
195	157	0
211	51	0
211	51	0
210	156	0
212	158	0
213	139	0
214	159	0
215	160	0
204	151	0
61	56	0
210	156	0
33	33	0
212	158	0
216	161	0
217	61	0
218	162	0
216	161	0
212	158	0
219	163	0
220	164	0
221	75	0
204	151	0
216	161	0
182	139	0
222	165	0
59	54	0
220	164	0
223	160	0
216	161	0
182	139	0
224	166	0
6	6	0
9	8	0
182	139	0
76	62	0
182	139	0
225	167	0
194	15	0
102	79	0
182	139	0
15	14	0
182	139	0
102	79	0
204	151	0
182	139	0
226	168	0
182	139	0
182	139	0
102	79	0
204	151	0
102	79	0
8	66	0
227	93	0
228	91	0
228	91	0
102	79	0
6	6	0
227	93	0
203	32	0
76	115	0
216	161	0
228	91	0
102	79	0
179	136	0
229	59	0
22	46	0
227	93	0
216	161	0
230	169	0
8	66	0
102	79	0
76	115	0
220	34	0
212	158	0
102	79	0
228	91	0
220	34	0
228	91	0
76	115	0
227	93	0
179	136	0
228	91	0
102	79	0
231	58	0
228	91	0
64	60	0
214	159	0
102	79	0
214	159	0
75	170	0
15	14	0
222	165	0
232	171	0
102	79	0
233	172	0
233	173	0
9	8	0
9	8	0
194	15	0
9	8	0
76	115	0
214	159	0
102	79	0
76	62	0
102	79	0
234	174	0
40	17	0
102	79	0
17	175	0
205	176	0
235	8	0
102	79	0
214	159	0
212	158	0
234	174	0
102	79	0
236	177	0
102	79	0
102	79	0
237	178	0
51	179	0
214	159	0
51	179	0
102	79	0
205	180	0
204	151	0
214	159	0
205	180	0
205	180	0
102	79	0
102	79	0
238	88	0
6	6	0
6	6	0
222	165	0
102	79	0
168	181	0
194	15	0
214	159	0
102	79	0
239	182	0
214	159	0
205	180	0
240	183	0
205	180	0
102	79	0
241	75	0
40	70	0
240	183	0
102	79	0
102	79	0
204	151	0
222	165	0
75	69	0
205	180	0
232	171	0
102	79	0
205	180	0
237	178	0
24	24	0
205	180	0
102	79	0
242	184	0
222	165	0
237	178	0
243	149	0
210	156	0
40	151	0
237	178	0
244	106	0
102	79	0
205	180	0
245	185	0
75	69	0
246	20	0
222	165	0
244	106	0
205	180	0
75	69	0
232	171	0
205	180	0
245	185	0
102	79	0
102	79	0
76	100	0
205	180	0
237	178	0
210	156	0
233	112	0
210	156	0
233	8	0
17	147	0
233	158	0
102	79	0
205	180	0
237	178	0
102	79	0
237	178	0
102	79	0
232	171	0
88	76	0
102	79	0
6	6	0
102	79	0
247	186	0
237	178	0
102	79	0
240	183	0
237	178	0
76	100	0
205	180	0
232	171	0
237	178	0
40	187	0
102	79	0
240	183	0
237	178	0
205	180	0
237	178	0
237	178	0
220	34	0
102	79	0
102	79	0
233	64	0
248	188	0
24	24	0
102	79	0
102	79	0
205	180	0
249	50	0
232	171	0
102	79	0
240	183	0
6	6	0
66	182	0
250	189	0
102	79	0
251	157	0
252	190	0
66	182	0
24	24	0
250	189	0
252	190	0
253	191	0
237	178	0
102	79	0
66	182	0
102	79	0
210	156	0
220	164	0
66	182	0
24	24	0
102	79	0
237	178	0
240	183	0
205	180	0
66	182	0
210	156	0
66	182	0
237	178	0
204	151	0
205	180	0
204	151	0
182	139	0
210	156	0
254	192	0
234	127	0
117	99	0
234	127	0
117	99	0
234	127	0
255	8	0
205	180	0
233	193	0
210	156	0
254	192	0
205	180	0
256	194	0
222	165	0
222	165	0
256	194	0
22	15	0
237	178	0
222	165	0
230	169	0
24	24	0
240	183	0
237	178	0
204	151	0
257	195	0
257	195	0
205	180	0
258	196	0
237	178	0
259	197	0
260	84	0
210	156	0
168	181	0
39	198	0
40	199	0
39	198	0
168	181	0
222	165	0
204	151	0
256	194	0
258	196	0
40	200	0
205	180	0
204	151	0
240	183	0
233	178	0
256	194	0
40	69	0
261	196	0
237	178	0
256	194	0
233	201	0
237	178	0
214	159	0
240	183	0
6	6	0
262	75	0
256	194	0
240	183	0
240	183	0
214	159	0
24	24	0
214	159	0
263	143	0
233	178	0
256	194	0
204	151	0
237	178	0
40	178	0
264	202	0
179	136	0
6	6	0
199	203	0
204	151	0
265	39	0
204	151	0
168	181	0
237	178	0
266	127	0
199	203	0
17	91	0
222	165	0
267	185	0
268	204	0
204	151	0
266	127	0
237	178	0
266	127	0
204	151	0
269	84	0
266	127	0
204	151	0
237	178	0
237	178	0
270	205	0
266	127	0
240	183	0
266	127	0
266	127	0
271	91	0
266	127	0
199	162	0
272	104	0
73	206	0
237	178	0
273	172	0
273	172	0
274	138	0
199	162	0
266	127	0
237	178	0
266	127	0
199	162	0
273	172	0
73	207	0
73	177	0
222	165	0
275	208	0
222	165	0
237	178	0
171	22	0
237	178	0
264	202	0
237	178	0
276	206	0
237	178	0
277	91	0
276	206	0
278	209	0
276	206	0
276	206	0
12	11	0
276	206	0
278	209	0
276	206	0
199	162	0
199	162	0
276	206	0
276	206	0
276	206	0
218	162	0
273	172	0
276	206	0
278	210	0
278	210	0
279	140	0
280	200	0
276	206	0
280	200	0
278	210	0
280	200	0
273	172	0
197	148	0
225	167	0
225	167	0
276	206	0
106	75	0
276	206	0
277	91	0
254	128	0
17	211	0
220	34	0
281	68	0
273	172	0
68	123	0
197	148	0
281	68	0
282	19	0
179	212	0
283	213	0
168	181	0
240	183	0
284	123	0
285	210	0
106	75	0
286	81	0
36	145	0
36	145	0
205	180	0
205	180	0
242	145	0
218	162	0
254	128	0
218	162	0
205	176	0
218	162	0
287	59	0
288	214	0
210	156	0
204	151	0
289	215	0
273	172	0
273	172	0
269	84	0
210	156	0
290	216	0
218	162	0
291	77	0
290	216	0
218	162	0
292	140	0
293	217	0
287	59	0
240	183	0
95	66	0
294	218	0
295	160	0
17	219	0
204	151	0
210	156	0
210	156	0
240	183	0
205	176	0
296	75	0
296	75	0
297	46	0
205	180	0
205	180	0
297	46	0
218	162	0
39	198	0
296	75	0
240	183	0
39	198	0
273	172	0
288	214	0
290	216	0
284	20	0
293	217	0
298	56	0
299	150	0
294	218	0
292	140	0
205	180	0
205	180	0
290	216	0
288	214	0
288	214	0
240	183	0
300	75	0
288	214	0
205	180	0
301	220	0
302	221	0
303	158	0
288	214	0
197	148	0
240	183	0
288	214	0
301	220	0
205	180	0
290	216	0
304	222	0
197	148	0
305	141	0
300	75	0
303	223	0
205	180	0
288	214	0
205	180	0
205	180	0
288	214	0
205	180	0
294	218	0
306	201	0
296	75	0
205	180	0
205	180	0
296	75	0
306	201	0
240	183	0
305	141	0
306	201	0
99	86	0
307	35	0
308	224	0
99	86	0
240	183	0
305	141	0
309	225	0
230	169	0
99	86	0
222	165	0
240	183	0
288	214	0
310	17	0
204	151	0
311	215	0
312	226	0
313	227	0
204	151	0
240	183	0
313	227	0
308	228	0
314	147	0
312	226	0
315	200	0
316	93	0
63	227	0
317	147	0
305	141	0
318	75	0
316	93	0
318	75	0
308	228	0
319	145	0
320	160	0
204	151	0
308	228	0
315	200	0
321	147	0
204	151	0
312	226	0
322	183	0
322	183	0
304	222	0
268	204	0
323	184	0
273	172	0
308	228	0
273	172	0
324	184	0
273	172	0
308	228	0
273	172	0
325	229	0
308	228	0
316	93	0
39	111	0
308	228	0
326	8	0
68	75	0
327	224	0
308	228	0
178	135	0
328	230	0
304	222	0
328	230	0
195	157	0
316	93	0
329	76	0
328	230	0
330	184	0
320	160	0
178	135	0
178	135	0
327	224	0
331	184	0
319	145	0
178	135	0
57	17	0
327	224	0
276	206	0
68	200	0
266	127	0
266	127	0
325	229	0
178	135	0
301	220	0
301	220	0
178	135	0
327	224	0
329	76	0
332	92	0
316	93	0
329	76	0
333	231	0
334	232	0
178	135	0
335	22	0
336	68	0
276	206	0
337	233	0
276	206	0
178	135	0
276	206	0
337	233	0
337	233	0
337	233	0
338	145	0
301	220	0
337	233	0
325	229	0
304	222	0
301	220	0
337	233	0
335	234	0
178	135	0
210	156	0
337	233	0
276	206	0
10	9	0
271	91	0
335	235	0
276	206	0
10	9	0
335	236	0
290	216	0
237	178	0
339	39	0
334	232	0
328	230	0
178	135	0
340	118	0
276	206	0
10	9	0
304	222	0
277	91	0
195	119	0
277	91	0
335	68	0
340	118	0
237	178	0
341	38	0
335	15	0
178	135	0
342	237	0
342	237	0
306	201	0
237	178	0
178	135	0
306	201	0
154	34	0
151	69	0
340	118	0
237	178	0
237	178	0
178	135	0
304	222	0
343	221	0
237	178	0
301	220	0
237	178	0
340	118	0
301	220	0
301	220	0
301	220	0
344	233	0
335	231	0
340	118	0
334	232	0
204	151	0
168	181	0
334	232	0
178	135	0
327	224	0
345	238	0
237	178	0
151	69	0
178	135	0
346	231	0
237	178	0
178	135	0
304	222	0
301	59	0
178	135	0
273	172	0
290	216	0
178	135	0
347	40	0
168	181	0
348	128	0
237	178	0
273	172	0
340	118	0
237	178	0
178	135	0
288	214	0
237	178	0
204	151	0
204	151	0
288	214	0
349	46	0
204	151	0
204	151	0
350	239	0
347	40	0
334	232	0
204	151	0
351	211	0
204	151	0
345	238	0
18	17	0
352	239	0
353	240	0
334	232	0
340	118	0
354	56	0
355	160	0
204	151	0
352	239	0
204	151	0
310	17	0
306	201	0
204	151	0
334	232	0
204	151	0
151	69	0
273	172	0
47	44	0
273	172	0
273	172	0
204	151	0
356	75	0
237	178	0
237	178	0
237	178	0
357	75	0
47	44	0
338	145	0
204	151	0
273	172	0
353	165	0
277	91	0
358	241	0
359	124	0
204	151	0
354	56	0
237	178	0
290	216	0
335	15	0
347	40	0
47	44	0
237	178	0
205	176	0
306	201	0
47	44	0
360	38	0
47	44	0
334	232	0
47	44	0
237	178	0
318	75	0
151	69	0
237	178	0
304	222	0
318	75	0
273	172	0
268	204	0
237	178	0
361	204	0
47	44	0
268	204	0
346	242	0
264	202	0
273	172	0
346	242	0
47	44	0
47	44	0
68	201	0
47	44	0
47	44	0
318	75	0
237	178	0
268	204	0
362	220	0
318	75	0
39	111	0
264	202	0
68	40	0
318	75	0
39	111	0
363	56	0
273	172	0
318	75	0
18	17	0
364	243	0
268	204	0
365	244	0
273	172	0
47	44	0
353	165	0
364	243	0
182	139	0
264	202	0
334	232	0
354	56	0
273	172	0
273	172	0
366	245	0
253	191	0
237	178	0
273	172	0
331	184	0
305	141	0
290	216	0
264	202	0
205	180	0
39	213	0
227	93	0
367	7	0
205	180	0
365	244	0
273	172	0
365	244	0
268	204	0
273	172	0
205	180	0
237	178	0
205	180	0
368	19	0
205	180	0
369	25	0
366	245	0
47	44	0
227	93	0
370	246	0
364	243	0
290	216	0
370	246	0
366	245	0
371	8	0
273	172	0
372	209	0
273	172	0
373	115	0
237	178	0
39	213	0
268	204	0
368	19	0
237	178	0
374	247	0
112	70	0
205	180	0
205	180	0
375	248	0
237	178	0
334	232	0
375	248	0
376	70	0
374	144	0
376	70	0
290	216	0
205	180	0
376	70	0
375	248	0
376	70	0
375	248	0
237	178	0
18	17	0
237	178	0
377	149	0
375	248	0
268	204	0
376	70	0
376	70	0
273	172	0
321	249	0
375	248	0
378	250	0
237	178	0
375	248	0
376	70	0
334	232	0
376	70	0
268	204	0
379	251	0
268	204	0
205	180	0
379	251	0
375	248	0
378	250	0
237	178	0
380	75	0
375	248	0
381	252	0
237	178	0
378	250	0
382	253	0
237	178	0
364	243	0
379	251	0
364	243	0
182	139	0
377	149	0
383	98	0
375	248	0
288	91	0
375	248	0
375	248	0
375	248	0
237	178	0
379	251	0
375	248	0
379	251	0
379	251	0
296	75	0
310	254	0
18	17	0
375	248	0
205	180	0
378	236	0
379	251	0
375	248	0
375	248	0
290	216	0
375	248	0
268	204	0
296	75	0
379	251	0
371	8	0
205	180	0
379	251	0
273	172	0
384	25	0
205	180	0
237	178	0
273	172	0
205	180	0
237	178	0
205	180	0
385	78	0
205	180	0
384	25	0
18	17	0
205	180	0
178	135	0
273	172	0
237	178	0
375	248	0
205	180	0
117	99	0
375	248	0
352	239	0
205	180	0
382	253	0
273	172	0
178	135	0
375	248	0
290	216	0
205	180	0
386	29	0
375	248	0
117	99	0
178	135	0
384	25	0
213	38	0
387	19	0
273	172	0
290	216	0
182	139	0
237	178	0
205	180	0
237	178	0
375	248	0
205	180	0
388	255	0
273	172	0
290	216	0
205	180	0
382	253	0
385	178	0
213	38	0
205	180	0
389	256	0
352	47	0
390	257	0
205	180	0
366	245	0
385	206	0
352	47	0
391	60	0
382	253	0
390	257	0
205	180	0
290	216	0
117	99	0
273	172	0
375	248	0
68	206	0
364	243	0
382	253	0
392	258	0
393	255	0
382	253	0
178	135	0
273	172	0
394	98	0
117	99	0
392	258	0
334	232	0
18	17	0
151	69	0
290	216	0
290	216	0
88	76	0
368	19	0
178	135	0
290	216	0
334	232	0
273	172	0
57	17	0
117	99	0
39	259	0
395	75	0
178	135	0
396	37	0
387	19	0
395	75	0
117	99	0
384	34	0
334	232	0
205	152	0
390	257	0
178	135	0
397	260	0
205	152	0
273	172	0
290	216	0
398	200	0
399	261	0
398	200	0
273	172	0
400	262	0
117	99	0
398	200	0
273	172	0
401	241	0
399	261	0
307	35	0
290	216	0
400	262	0
390	257	0
400	262	0
399	261	0
366	245	0
182	139	0
117	99	0
366	245	0
390	257	0
402	166	0
345	238	0
22	93	0
366	245	0
22	93	0
403	263	0
273	172	0
404	93	0
273	172	0
404	93	0
259	197	0
273	172	0
290	216	0
366	245	0
403	263	0
366	245	0
205	152	0
259	197	0
403	263	0
390	257	0
259	197	0
405	51	0
307	35	0
390	257	0
205	152	0
406	264	0
273	172	0
334	232	0
403	263	0
273	172	0
205	152	0
142	29	0
404	93	0
334	232	0
407	114	0
22	211	0
47	44	0
390	257	0
334	232	0
390	257	0
49	47	0
334	232	0
142	29	0
408	265	0
404	93	0
403	263	0
334	232	0
142	29	0
257	195	0
47	44	0
404	93	0
142	29	0
409	187	0
142	29	0
280	200	0
345	238	0
404	93	0
403	263	0
410	67	0
178	135	0
411	25	0
178	135	0
403	263	0
410	67	0
403	263	0
412	266	0
413	73	0
49	239	0
412	266	0
414	267	0
413	73	0
122	18	0
415	268	0
412	266	0
416	41	0
412	266	0
415	268	0
415	268	0
412	266	0
403	263	0
117	99	0
415	269	0
415	269	0
413	73	0
417	254	0
415	269	0
327	228	0
327	228	0
259	197	0
415	270	0
415	270	0
415	270	0
418	251	0
419	145	0
399	261	0
417	254	0
259	197	0
403	263	0
399	261	0
47	44	0
47	44	0
47	44	0
60	55	0
399	261	0
415	268	0
420	196	0
410	67	0
47	44	0
410	67	0
420	196	0
399	261	0
413	73	0
421	93	0
404	93	0
422	271	0
420	196	0
423	91	0
422	271	0
421	93	0
424	196	0
404	93	0
425	7	0
47	44	0
421	93	0
47	44	0
425	7	0
259	197	0
426	196	0
399	261	0
427	272	0
399	261	0
413	73	0
3	3	0
426	196	0
426	196	0
178	135	0
413	73	0
426	196	0
310	17	0
426	184	0
428	273	0
429	145	0
399	261	0
426	196	0
430	274	0
310	17	0
399	261	0
431	275	0
410	67	0
427	272	0
26	276	0
101	88	0
204	151	0
426	196	0
429	145	0
432	196	0
47	44	0
200	149	0
47	44	0
421	93	0
432	184	0
429	145	0
426	196	0
417	254	0
410	67	0
417	254	0
432	196	0
421	93	0
433	58	0
331	196	0
410	67	0
434	15	0
426	196	0
435	223	0
436	75	0
437	128	0
426	145	0
417	254	0
438	277	0
364	243	0
417	254	0
438	277	0
421	93	0
426	196	0
439	72	0
437	128	0
426	196	0
440	278	0
430	247	0
441	227	0
3	3	0
56	52	0
399	93	0
3	3	0
331	196	0
426	196	0
410	67	0
404	93	0
331	196	0
334	232	0
442	277	0
404	93	0
443	141	0
444	231	0
445	52	0
410	67	0
222	165	0
404	93	0
446	16	0
445	88	0
369	231	0
443	104	0
304	222	0
410	67	0
447	144	0
429	145	0
448	250	0
404	93	0
427	272	0
399	93	0
222	165	0
399	93	0
410	67	0
449	196	0
277	222	0
449	196	0
404	93	0
340	118	0
450	90	0
429	145	0
399	93	0
399	93	0
410	67	0
451	106	0
3	3	0
3	3	0
399	93	0
449	196	0
452	184	0
429	145	0
3	3	0
449	196	0
410	67	0
3	3	0
403	263	0
453	163	0
3	3	0
454	249	0
311	16	0
